Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Ready To Wok medium noodles,Asia Specialities,155.0,6.6,0.6,0.9,0.375,30.0,4088600163154,"Water, _Wheat_ Flour, _Wheat_ Gluten, Sunflower Oil, lodized Salt (Sodium Chloride, Potassium lodate), Acidity Regulator. Glucono-Delta-Lactone; Thickener: Guar Gum. ALLERGY ADVICE: For allergens, including cereals containing gluten, see ingredients in bold. DIETARY ADVICE: Suitable for vegetarians. No artificial flavourings.",N/A
Skinny Noodles,Yumsu,11.0,0.0,0.0,0.0,0.25,1.0,5060868950300,"Water, Konjac Flour (3%), Pea Fibre, Oatmeal Flour, Firming Agent (Calcium Hydroxide).",N/A
Banzai noodle,Panzani,83.0,2.0,3.4,0.6,1.2,10.6,3038359911828,"Nouilles 90% [farine de blé (gluten), huile de palme, sel, exhausteur de goût : E621, correcteurs d'acidité : E500 et E330, stabilisant : E451, antioxydant : E306], sel, maltodextrine, carottes, sucre, poireau, exhausteurs de goûts : E621, E627 et E631, épices (dont céleri), huile de colza, arôme poulet, persil, colorant: E150a, correcteur d'acidité : E330, sirop de glucose, huile de palme, protéines de lait.",N/A
Fine egg noodles,blue dragon,178.0,6.3,0.8,1.1,0.56,35.0,5010338103774,"Wheat Flour (Wheat Flour with Calcium Carbonate, Iron, Niacin, Thiamin). Water, Pasteurised Free Range Whole Egg (55). Salt, Paprika, Turmeric, Firming Agents (Potassium Carbonate, Sodium Carbonate). Acidity Regulator (Citric Acid). Allergy Advice: For allergens, including cereals containing gluten, see ingredients in bold May also contain peanuts and nuts. No Artificial Colours Vegetarian",N/A
High protein lentil noodles,M&S Eat Well,179.0,9.4,3.4,1.9,0.55,26.6,00769730,"Cooked Lentil Noodles with Turmeric (96%) (Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin). Water. Yellow Lentil Flour, Pasteurised Egg White, Wheat Gluten, Pea Protein ,Turmeric), Vegetable Oil (Sunflower Oil/Rapeseed Oil), Coriander , Ginger Purée, Garlic Purée, Salt , Dried Chillies, Chilli Powder",N/A
Pasta oriental sabor pollo,Maggi,,,,,,,8410100063935,"Fideos orientales 93,7% (harina de _trigo_, aceite de girasol, _gluten_ de _trigo_, sal, corrector de acidez (carbonato potásico), estabilizante (polifosfato sódico)), condimento 6,3% (sal, azúcar, aroma natural, extracto de levadura, almidón de maíz, aromas (pollo, vacuno, levístico), hortalizas deshidratadas (ajo, cebolla, _apio_ 0,02%), especias (cúrcuma 0,09%, jengibre, pimienta negra), aceite de girasol).",N/A
Rice Sticks Pad Thai Noodles,Go-Tan,345.0,7.5,0.8,0.1,0.025,79.4,8710605092073,"80% rice flour, tapioca starch, water,",N/A
Long grain rice japanese katsu curry,Naked,114.0,2.48,0.271,1.51,0.616,25.1,5050665038820,"dried rice, potato starch, natural flavourings (celery), palm oil, maltodextrin, sugar, garlic powder, curry powder (2%) [coriander, turmeric, salt, pimento, ginger, fenugreek, garlic powder, black pepper, cumin, red pepper, bay), ulon powder, carrof powder, carrot, garlic, dried chicken, garam masala [coriander, cinnamon, garlic powder, black cardamon, ginger, pimento, clove, cumin, black pepper, turmeric, rapeseed oil, gren cardamon, cayenne pepper, spice extracts], ground bay, allergy advice: for allergens see ingredients in bold, nutrition information: typical values (as consumed) per pot (258g)",N/A
Fusilli aus Kichererbsen,Combino,365.0,22.0,6.1,2.3,0.01,51.0,4056489206842,Kichererbsenmehl. Kann Spuren von Ei und Soja enthalten.,N/A
fine egg noodles,By sainsbury's,171.0,6.0,1.8,0.6,0.04,31.8,00322751,"Wheat Flour, Water, Dried Egg Yolk 4%, Salt, Acidity Regulator: Potassium Carbonate",N/A
Yakisoba soja classique,Oyakata,241.0,4.2,13.0,3.1,1.4,26.0,5901384506575,"Nouilles instantanées 79% (farine de blé, huile de palme, amidon modifié, sel, poudre à lever carbonate de sodium, carbonate de potassium), sauce liquide 19% (sauce soja 41% (eau, graines de soja blé, sel, huiles végetales (tournesol, colza), sucre, sauce soja en poudre 4.5% (graines de soja, blé, maltodextrine, sel, colorant : E150a, exhausteurs de goût : E621, E635, sucre caramélisé, vinaigre de cidre een poudre (vinaigre de cidre maltodextrine), epices :  gingembre 0.4%, clous de girofle 0.26%, piment fort, cannelle 0.25%, arôme ail en poudre correcteur d'acidité :  acide citrique, extrait de levure, oignon en poudre), carotte, ciboulette, poireau.",N/A
Nouilles Ramen au Curry jaune,SUZI WAN,167.0,5.7,2.0,2.7,1.1,30.0,4002359018824,"Nouilles précuites à base de blé (farine de blé (64%), eau, gluten de blé, sel, correcteur d'acidité (acide lactique), épaississant (gomme de guar)), arôme naturel, sucre, épices, oignon déshydraté, poivron rouge séché, ail en poudre, poudre de tomates, oignons en poudre, sauce soja en poudre (graines de soja, blé, sel), herbes.",N/A
Nouilles,Vitasia,88.0,17.0,33.0,6.0,84.0,112.0,4056489932406,"85% pržena tjestenina na azijski način [pšenično brašno, tapioka škrob potpuno hidrogenirano palmino ulje, kuhinjska sol, emulgator: mono-i digliceridi masnih kiselina; bojila: karoteni, riboflavini; zgušnjivač: guar guma, ksantan guma; tvari za zadržavanje vlage: trifosfati, polifosfati, difosfati], 12,5% začinska mješavina (kuhinjska sol, maltodekstrin, šećer, čili u prahu, ekstrakt kvasca, sojine bjelančevine u prahu, češnjak u prahu, rajčica u prahu, luk u prahu, đumbir u prahu, ekstrakt čilija, pojačivači arome: mononatrijev glutaminat, dinatrijev 5-ribonukleotid, bojila: ekstrakt paprike, obični karamel], 2,5% mješavina povrća (sušena mrkva, sušeni kupus, sušena ljutika). Može sadržavati tragove jaja, rakova i celera.",N/A
Maggi,Maggi,385.0,8.27,12.5,1.73,,59.6,8901058005608,"Noodles: Refined wheat flour (Maida), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412), Acidity regulators (501(i) & 500 (i)) and Humectant (451 (i)). 
Masala *TASTEMAKER®: Mixed spices (25.6%) (Onion powder, Coriander powder, Turmeric powder, Red chilli powder, Garlic powder, Cumin powder, Aniseed powder, Ginger powder, Fenugreek powder, Black pepper powder, Clove powder, Green cardamom powder & Nutmeg powder), Refined wheat flour (Maida), Hydrolysed groundnut protein, Sugar, Palm oil, Starch, lodized salt, Thickener (508), Flavour enhancer (635), Toasted onion flakes, Acidity regulator (330), Colour (150d), Mineral and Wheat gluten. 
Allergen Note: Contains Wheat & Nut.
May contain Milk, Mustard, Oats And Soy",N/A
chicken flavour instant noodles,asda,111.0,2.8,4.2,0.6,0.493,15.0,20450656,"noodles (92%) [wheat flour, palm oil, lodised salt [sodium chloride, potassium iodate], sugar, stabiliser (guar gum), garlic powder] chicken flavour seasoning (8%) [flavouring lodised salt (sodium chloride, potassium fodatel sugar, yeast extract, maltodextrin, onion power turmeric, spring onions, ginger powder, carrots, soned oil (palm oil, ginger extract, onion extract, w pepper extract, turmeric extract, cumin extract] garlic powder white pepper]",N/A
Soba Yakitori Chicken Noodles with Yakisoba Sauce,Nissin,213.0,5.2,9.4,4.6,1.3775,25.6,5997523315733,"noodles 12,2% (wheat flour, palm oil, salt, flavour enhancer e621, flour treatment agents (e500, e451) one regulator: citric acid], soybean, salt, wheat), rapeseed oil, sugar, dextrose, flavour enhancers (e621, e635), chicken fat anon powder, hydrolysed vegetable protein, flavourings, colours (plain caramel, curcumin and paprika extract), modified starch], onion, chicken meat 1,1%, red bell pepper, green onion,   may contain traces of celery, crustacean, fish, milk, molluscs, mustard and sesame, best before end: see bottom, noodles di grano istantanei con salsa di pollo yakitori, ingredienti: noodles 12,2% farina [ genti di trattamento della ala",N/A
Risnudler 250g Go-Tan,Haugen - gruppen as,365.0,7.7,1.0,,0.1,79.7,8710605092011,"Rismel 90%, vann",N/A
Medium egg noodles 145g,Sharwood's,142.0,5.38,0.828,0.483,0.257,27.6,5000354910920,"wheat flour, pasteurised egg, salt, acidity regulator (potassium carbonate)",N/A
Chicken Noodle Dry Packet Soup,unilever,20.0,0.8,0.311,0.267,0.524,3.38,8712566247905,"pasta (durum wheat semolina, wheat semolina) (65%), salt, potato starch, yeast extract, flavourings (contain celery), chicken (3% ), chicken fat (2,5%), toasted onion powder, potassium chloride, sugar, palm oil, spices (celery seeds, turmeric, pepper), parsley, antioxidants (extracts of rosemary, alpha-tocopherol, ascorbyl palmitate), may contain milk, egg and mustard,",N/A
Bombay Bad Boy Noodles,King Pot Noodle,136.0,3.12,5.19,0.831,0.408,18.2,5000118203695,"Noodles (51%) [WHEAT flour, palm fat, salt, firming agents (potassium carbonate, sodium carbonate)]. Sauce and vegetables: Water, maltodextrin, WHEAT flour, vegetables (2.2%) [sweetcorn, peas, onion powder], spices, yeast extract, garlic, sugar, palm fat, soy sauce (SOYBEANS, WHEAT), flavourings, BARLEY malt extract, salt, acid (citric acid). Sachet: Chilli sauce (1%) [water, spirit vinegar, modified corn starch, salt, cumin, cayenne pepper, flavourings]",N/A
Buldak 3x spicy,Samyang,400.0,10.0,12.9,7.86,2.73,60.7,8801073114548,"NOODLE (76.7%): WHEAT FLOUR, MODIFIED TAPIOCA STARCH, REFINED PALM OIL, WHEAT GLUTEN, SALT, EMULSIFIER[SOY LECITHIN(E322), ACIDITY REGULATORIPOTASSIUM BONATE (E501(1)), SODIUM CARBONATE(E500(1)), SODIUM PHOSPHATE DIBASIC(E339())], THICKENER[GUAR GUM(E412), CITRIC ACID(E330), GREEN TEA FLAVOR OIL 300P(22.7%): WATER, SOY SAUCE, WHITE SUGAR, ARTIFICIAL CHICKEN FLAVOR POWDER, ARTIFICIAL CHICKEN FLAVOR, CHILLI PEPPER POWDER, SOYBEAN OIL, DECOLORIZED CHRZZ EXTRACT, RED PEPPER POWDER, ONION, FLAVOUR ENHANCER[MONOSODIUM L-GLUTAMATE(E621)], GARLIC, MODIFIED POTATO STARCH, PAPRIKA EXTRACT, BLACK PEPPER FOWDER, CURRY POWDER. FLAKE(0.6%): ROASTED SESAME, ROASTED LAVER.",N/A
Banzaï noodle,N/A,288.0,7.0,11.6,2.3,4.1,37.0,3038359911811,N/A,N/A
instant noodles,noody,,,,,,,6111269970226,Noody Instant Noodles 3 MINUTES EASY RECIPE CHEESE 4 SAVEUR FLAVOR FROMAGES 3min Suggestion de présentation Suggested presentation اقتراح التقديم نودلز بنكهة الأجبان الأربعة L:240427 E:27/10/25 1 N209:45 شعرية Autorisation sanitaire Poids net مغربي للتقييس حلال MORO HALA,N/A
Yutaka Udon Noodles imp,Yutaka,342.0,12.0,0.5,2.0,1.08,71.0,5014276700811,"Wheat flour (87%), Water, Salt.",N/A
soba noodles,Yutaka,350.0,15.0,0.7,5.9,1.2,69.0,5014276700828,"Wheat flour (58%), Buckwheat flour (30%), Water, Salt.",N/A
Stew Type Spicy Chicken Flavor Ramen,Buldak,352.0,6.9,10.3,6.21,3.9,57.9,8801073113381,"noodle(67,4%) ( wheat flour (41%), palm oil(9%),  tapioca  starch(8%), potato starch, salt,  soybean  oil, thickener[guar gum(e412)], acidity regulator[potassium carbonate(e501), sodium carbonate(e500), sodium phosphate dibasic(e339), citric acid(e330)], emulsifier[lecithin(e322), sodium polyphosphate (e452)], colour[riboflavin(e101)])

soup(25,5%) (water, red pepper powder, white sugar, flavour enhancer [monosodium l-glutamate (e621)],  soy  sauce, salt,  tapioca  starch, flavour enhancer[disodium 5'-ribonucleotide(e635)], garlic,  soybean  oil, onion, paprika extract, chives powder, yeast extract powder, black pepper powder)

powder(7,1%) (white sugar, artificial chicken flavor powder, potato starch, garlic powder, salt, roasted  sesame , dehydrated chives, dried laver, dried red pepper, thickener[xanthan gum(e415)],  soybean  οil)",N/A
"Super Noodles, Curry Flavour",Batchelors,489.0,10.0,21.3,1.33,1.31,62.4,5000354914409,"Noodles (Water, Fortified Wheat Flour, Palm Oil, Antioxidants (Butylated Hydroxyanisole, Citric Acid, Propyl Gallate)), Sugar, Yeast Extract, Flavour Enhancers (Monosodium Glutamate, Disodium 5'-ribonucleotides), Ground Turmeric, Salt, Maltodextrin, Garlic, Ground Fennel Seeds, Potassium Chloride, Ground Anise Seeds, Onion, Tomato, Acid (Citric Acid), Black Pepper Extract, Cardamom Extract, Chilli, Clove Extract, Ground Cardamom, Ground Coriander Seeds, Parsley.",N/A
Noodles,INDOMIE,475.0,9.0,21.2,8.0,2.46,61.2,8994963002800,"pasta 82.5%: wheat flour, refined palm oil (refined palm oil, antioxidant e319), salt, acidity regulators: e452, e501, e500, thickener: e412, colouring: e101, seasoning oil: refined palm oil (refined palm oil, e319), onions, condiment powder 5%: sugar, salt, flavour enhancers: e621, e631, e627, garlic powder, flavouring, yeast extract, pepper powder, sweet soy sauce 4.8%: sugar, water, salt, wheat, soybeans, seasoning, sesame oil, chili powder 0.4%",N/A
Ramen saveur poulet shio,OYAKATA,81.0,1.8,3.6,0.8,1.875,10.0,5901384506643,N/A,N/A
Zero Noodles,nouille de konjac,9.0,0.2,0.0,0.0,0.0,0.0,8718836396908,N/A,N/A
Medium noodles wok ready imp,Blue Dragon,137.0,5.6,1.1,0.5,0.32,25.0,5010338301385,"Water, Wheat Flour, Wheat Gluten, Sunflower Oil, Salt, Acidity Regulator (Lactic Acid), Stabiliser (Guar Gum). Allergy Advice: For allergens, including cereals containing gluten, see ingredients in BOLD. May also contain soy, peanuts and nuts. No Artificial Colours or Flavourings. Suitable for Vegetarians and Vegans.",N/A
Egg noodles,ASDA,181.0,5.4,0.6,0.7,0.0,38.0,5054070716472,"wheat flour , water,  pasteurised whole egg  (5,0%), raising agents (potassium carbonates, sodium carbonates),",N/A
Carbonara Buldak Spicy Chicken Flavor Ramen,Buldak,,,,,,,8801073211506,"Noodle: Wheat Flour, Food Starch-Modified, Palm Oil, Wheat Gluten, Salt, Yeast Extract, Potassium Carbonate, Guar Gum, Riboflavin (Color) Sauce: Water, Artificial Chicken Flavor, Water, Sugar, Maltodextrin, Salt), Soy Sauce(Water, Soybean, Pepper, Soybean Oil, Onion, Monosodium Glutamate, Chili Pepper Seed Oil, Garlic, Food Starch, Oleoresin (Color) Powder: Milk, Sugar, Salt, Mozzarella Cheese [Palm Oil, Skim Milk, Milk Cream, Extract (Color), Oleoresin Paprika (Color)], Butter, Food Starch-Modified, Parsley, Soybean Oil",N/A
High Protein Noodles,Tesco,153.0,9.4,1.1,1.2,0.000225,25.4,03279847,"Water, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Wheat Protein, Pea Protein, Rapeseed Oil, Salt, Turmeric, Paprika, Firming Agents (Potassium Carbonate, Sodium Carbonate), Acidity Regulator (Citric Acid).",N/A
Fresh Noodles Japanese Teriyaki,BOL,90.7,2.99,1.3,2.23,0.433,15.8,5060430292104,"Teriyaki-Hoisin Sauce 36% (Water, Hoisin Sauce (Water, Sugar, _Barley_ Malt Vinegar, _Soya_ Beans, Cornflour, Salt, Tomato Paste, Garlic Purée, Spices, Rapeseed Oil, Dried Onion, _Barley_ Malt Extract, Wheat Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Garlic Powder), Soy Sauce (Water, _Soya_ Beans, _Wheat_, Salt, Alcohol, Sugar Cane Vinegar), Brown Sugar, White Miso Glaze (Water, Soya Beans, Rice Vinegar, Mirin, Rice, Sugar, Salt, Ginger Purée, Alcohol), Cornflour, Rice Vinegar), Turmeric Noodles 36% (Water, Wheat Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Salt, Ground Turmeric, Ground Paprika, Firming Agents (Potassium Carbonate, Sodium Carbonates), Acidity Regulator (Citric Acid)), Veggies 17% (Baby Corn, Edamame Beans (_Soya_), Black Turtle Beans), Leaf Mix 11% (Leafy Greens, Carrot, Pak Choi).",N/A
chilli chicken ramen noodles imp,kabuto noodles,66.0,2.3,0.6,3.0,0.8,13.2,5060250611406,"Noodles (69%): Wheat Flour (WHEAT GLUTEN With Calcium, Iron, Niacin, Thiamin), Water, Free Range Egg (5%) EGG Salt, Paprika, Turmeric, Seasoning (31%): Lactose MILK, Sugar Salt, Fried Onions (Onions, Palm Oil, Buckwheat, Salt, Onion, Yeast Extract, Natural Flavouring, Red Pepper, Garlic, Chilli Ginger, Lime Juice, Coriander Leaf.",N/A
Asia green garden,Asia,124.0,4.2,3.9,1.9,0.39,17.0,2006050138241,"Pâtes alimentaires cuites 48% (eau, semoule de blé dur), germe de haricot mungo 11,7%, poivron rouge 10,8%, carotte jaune 9%, champignon noir 6,7% petit pois 6,7%, huile de tournesol, sauce soja (eau, graine de soja, blé, sel, alcool, vinaigre), extrait de carotte, coriandre, sel, gingembre, anis vert, curry (curcuma, coriandre, moutarde, fenugrec, cumin, piment fort), citronnelle, piment fort. Traces éventuelles de céleri et d'œufs.",N/A
Risoni n° 26,Barilla,362.0,11.5,2.0,3.5,0.0125,72.2,8076800315264,"durum wheat semolina, water.",N/A
Cup Noodles 5 Spices Beef,NISSIN,81.0,2.4,3.5,0.9,1.1,9.6,8712429130207,"Nouilles 88,1% (farine de _blé_, huile de palme, sel, exhausteur de goût E621, agents de traitement de farine CES00, E451), antioxydant E306, correcteur d'acidité: acide citrique, arômes (exhausteurs de goût: E627, E631; huile de riz, _blé_, _soja_, _lait_), Cubes de boeuf 1,7%, petits pois, carotte, maïs, exhausteurs de goût (E621, E635), sucre, sel, poudre d'oignon, extrait de levure, poudre de tomates, épices, colorant E150c, épaississant E415, correcteur d'acidité: acide citrique.",N/A
Oyakata Japanese Classic Noodle Dish Cup,Ajinomoto,241.0,4.2,13.0,3.1,1.4,26.0,5901384503635,"Weizenmehl, Palmöl, modifizierte Stärke, Salz, Sonnenblumenöl, Zucker, Sojasauce in Pulverform (Sojabohnen, Weizen, Maltodextrin, Salz), Farbstoff: E150a, Geschmacksverstärker: E621, E635, karamellisierter Zucker, Apfelessigpulver (Apfelessig, Maltodextrin), Gewürze: Ingwer (0,4%), Gewürznelken (0.26%), Chili, Zimt (0,25%), Aroma, Knoblauchpulver, Säureregulator: Zitronensäure; Hefeextrakt, Zwiebelpulver. Garnierung (4%): Karotte, Kohl, Lauch.",N/A
Japanese Chicken Flavour,Yum Yum,74.0,1.4,3.5,0.5,0.92,9.1,8852018101154,"Nudeln: WEIZENmehl, Palmöl (Palmöl, Antioxidationsmittel: E319), Tapiokastärke, Suppe (Aroma, Geschmacksverstärker: E635, Hefeextrakt), Salz, Säureregulatoren: E500, E452, E451, Verdickungsmittel: E466. Würzmischung: Geschmacksverstärker: E621, E635, SOJASaucenpulver (SOJAbohnen, WEIZEN, Glukosesirup, Maltodextrin, Farbstoff: E150c, Säuerungsmittel: E330) 2,4%, Zucker, Salz, Gemüse (Zwiebel, Knoblauch, Zwiebelblatt), Maltodextrin, Huhnaroma (enthält Geschmacksverstärker: E635, Trennmittel: E551 [Nano]), Gewürze (gemahlener Pfeffer, gemahlener Ingwer, gemahlene Kurkuma), Farbstoff: E150c, Hefeextrakt, getrocknete Algen, Palmöl (Palmöl, Antioxidationsmittel: E320), Trennmittel: E551(Nano), Säuerungsmittel: E296, Verdickungsmittel: E415.",N/A
YAKISOBA sabor SOJA,Hacendado,204.0,4.4,8.5,3.0,1.3,26.1,8480000087300,"Massa instantânea de trigo 83,0% (farinha de trigo, óleo de palma, sal, reguladores de acidez (carbonatos de sódio, carbonatos de potassio), estabilizador (trifosfatos), espessante (goma de guar), antioxidante (extracto rico em tocoferóis)], Molho Yakisoba 16,1% (açúcar, água, óleo de colza, molho de soja (água, soja, sal, trigo) (8,8% no molho Yakisoba), intensificadores de sabor (glutamato monossódico, 5'-ribonucleótidos dissódicos), corante (caramelo de amónia), dextrose, melaço, vinagre de álcool, sal, especiarias, proteínas de milho hidrolisadas, tomate em pó, amido modificado, regulador de acidez (ácido cítrico), aromas), alho-francês desidratado. Pode conter vestigios de aipo, crustáceos, peixes, leite, moluscos, mostarda e sementes de sésamo.",N/A
Noodlicious beef Flavour,Noodlicious,81.0,1.7,5.2,0.0,0.97,10.8,0841165156856,"Netto inhoud/ Netto Inhalt / Contenu Net Zawarto Skladujte ha a suchém přímé sluneční s Mindestens auf dem Etikett mporteur/Importateur / Importer Conserver dans un endroit frais et sec, à'l abri de la lumiére e PSENIČNA mouka, palmový olej, pramborový škrob, sůl, stabilíizátor protispékavé látky sadnj unieza Conservare in luogo fresco e dalla-luce dirett sale nieprzygotowany/ w suchym z dala od Kühl und trocken Vor direktem schützen Da consumarsi suleticneta Geproduceerd durch/ produit par p PRAN in Bandanes A consommer de avant le: voir sur létiquete N a kny Skrob, regulátor kyselosti (kyselina citronová), palmový tuk, umělé kuřecí aroma, barvivo (extrakt paniy, l, coule, koreni, Dekorace: texturovaná rostlinná bílkovina, sušená zelenina (zeli, mrkev, zelená cibule) ORECHU ZEMENÝCH OŘECHŮ, MLÉKA, SÓJE, SEZAMOVÁ SEMÍNKA, BORA a SULFINE Koel en droog bewaren, uit direct zonlicht PSENIČNA mouka, palmový olej, pramborový skrob, súl, stabilizátor (E451), protispékavé látky uhician siou ke OUavoni (E621, E635), směs kořenį (zelená cibule, šalotka, chilli, česnek, pepř, CELER), hydrolyzovaný SÓJOVÝ en dparan per100g (onbereid/ bEive plen je unzubereitet / mdnopemes par non préparé / Kühl und trocken lagern, Vor direktem Sonnenlicht schützen nieprzygotowany / impreparato/ nepřipravený) bezpośretniego światła słonecznego ONadujte ha chladném a suchém mistě mimo přímé slunečni s",N/A
Instant Noodles Chicken,Noodlicious,80.0,1.9,2.1,0.3,0.86,13.2,0841165156832,"Farine de _blé_, huile de palme, amidon de pomme de terre, sel, stabilisant (E451), correcteurs d'acidité (carbonate de sodium, carbonate de potassium), épaississant (gomme guar), colorant (riboflavine). Assaisonnement en poudre : sel, sucre, exhausteurs de goût (E621, E635), épices (oignon, ail, poivre blanc, échalote, piment, gingembre), protéine de _soja_ hydrolysée (sauce _soja_, sel, maltodextrine, amidon de maïs), extrait de levure, amidon de maïs, huile de palme, arôme poulet, colorant (E160c). Garniture : protéine végétale texturée (_soja_), légumes déshydratés (chou, carotte, oignon vert). Peut contenir des traces d'_arachides_, de _lait_, et de _céléri_.",N/A
"Instant Nudeln, Huhn",Reeva,298.0,5.5,13.7,,,37.0,4820179253313,"Instant-Nudeln 86,7% (Weizenmehl, Palmöl, Trinkwasser, Speisesalz, Volleipulver 0,1%, Farbstoff E160a), Suppengrundlage 10,7% (Speisesalz, Geschmacksverstärker: E621, E631, E627, Maltodextrin, Zwiebelpulver 0,5%, Knoblauchpulver, getrocknete Karotten 0,3%, Aroma, Ingwerpulver, Hefeextrakt, Paprika getrocknet 0,2%, Palmöl, Chilipulver, schwarzer Pfeffer, Kurkuma, 15% 20% 33% 14% 2% 12% 63% mschnittlichen g zubereitetes Trennmittel E551), Trockengemüse 2,6% (Erbsen, Mais, Lauchzwiebel), Soja-Schnetzel, Dieses Produkt kann Spuren von Sellerie enthalten,",N/A
Buldak Spicy Chicken Carbonara,Samyang,423.0,6.15,15.4,3.85,2.56,64.6,8801073142312,"noodle(77,5%): wheat flour, modified tapioca starch, refined palm oil, modified potato starch, sodium carbonate(e500), sodium phosphate dibasic(e339)(ii)), citric acid (e330)], thickener[guar gum(e412)], refined salt, emulsifier [lecithin(e322(i))], acidity regulator[potassium carbonate anhydrous(e501(i)), green tea flavor oil soup(12,7%): water, artificial chicken flavor powder, soy sauce, white sugar,  red pepper powder, chili pepper powder, soybean oil, onion, red pepper seed oil, garlic, modified potato starch, paprika extract, decolorized chilli extract, black pepper powder, curry powder powder(9,8%): whole milk powder, white sugar, milk powder, salt, mozzarella cheese powder butter powder, modified potato starch, curly parsley, pepper powder, garlic powder, soybeans contains: wheat, gluten, soy,  milk allergens: for allergens please see ingredients in bold,",N/A
Chicken Ramen Noodles,N/A,66.0,2.4,0.7,3.0,0.9,12.9,5060250611390,"Noodles (69%): Wheat flour (WHEAT GLUTEN With Calcium, Iron, Niacin, Thiamin), Water, Free Range Egg (5%) EGG, Salt, Paprika, Turmeric, Seasoning (31%): Lactose MILK, Sugar, Salt, Fried Onions (Onions, Palm Oil, Buckwheat, Salt), Spring Onion, Onion, Yeast Extract, Red Pepper, Natural Flavouring, Soy Sauce (Soy Beans, Salt, Spirit Vinegar) SOYA, Garlic, Chilli, Ginger, Coriander Leaf. SUITABLE FOR VEGETARIANS. For Allergens See Ingredients In BOLD.",N/A
Ramen noodles,itsu,143.0,4.9,0.5,0.5,0.47,29.0,5060262489932,"Wheat flour (87%), water, salt",N/A
Udon Noodles,Sun Hee,123.56597,3.2,0.0,0.0,0.33,27.0,5020580555641,"Wheat Flour, Water, Tapioca Starch, Salt, Acidity Regulator: Lactic Acid, Stabiliser: Sodium Alginate. Allergen Advice: For allergens including cereal containing gluten, see ingredients in bold.",N/A
Singapore Style Noodles,By Sainsbury's,151.0,2.13,1.6,1.73,0.32,31.5,00151559,"Rice Noodles (73%) (Rice Flour, Water), Singapore Dressing (25%) (Water, Lime Juice, Rapeseed Oil, Curry Paste (Sunflower Oil, Tomato Purée, Water, Spices (Paprika, Cinnamon, Fenugreek, Pepper), Salt, Turmeric, Coriander, Cumin, Maize Starch, Ginger, Garlic Powder, Sugar, Tamarind, Chilli, Acidity Regulator: Citric Acid), Ginger Purée, Rice Wine Vinegar, Soy Sauce (Water, Soya Bean, Wheat, Salt), Sugar, Red Cht Garlic Purée, Cornflour, Coriander, Garam Masala (Coriander Seed, Cumin Seed, Fennel Seed, Ginger, Dill Seed, Clove, Celery Seed Turmeric), Spring Onion. Alleray advice: For alle",N/A
M&S Noodles,M&S,107.0,3.7,0.6,0.2,0.0975,21.2,00616263,,N/A
Tagliatelles aux œufs frais,Carrefour,264.0,9.6,1.8,1.2,0.03,51.0,3245414221550,"Farine de _blé_ tendre 40,8%, semoule de _blé_ dur 27,2%, eau, _œufs_ frais 10,8% (soit 158g d'_œufs_ frais par kg de mélange de farine et semoule). Peut contenir des traces de soja et moutarde.",N/A
Podravka Chicken Noodle Soup,Podravka,36.8,0.32,0.24,0.2,0.54,1.28,3850104003189,"Noodles 65% (durum _wheat_ semolina, _eggs_), cooking salt, palm fat, flavour enhancers (monosodium glutamate, disodium inosinate), dried vegetables (carrots, onions, celery), dried chicken extract 2%, corn starch, sugar, chicken fat, spices, colour (plain caramel), parsley leaf,",N/A
Beef & Tomato Noodles,Pot Noodle,135.0,3.28,5.25,1.38,0.516,17.7,5000118203497,"Noodle mix (95%): Dried noodles (70%) [WHEAT flour (contains calcium carbonate iron, niacin, thiamin), palm oil, salt, firming agents (potassium carbonate, sodium carbonates), maltodextrin, WHEAT flour, yeast extract, flavour enhancers (monosodium glutamate, disodium inosinate, disodium guanylate), tomatoest (1.2%), sugar, peast, tomato powder (08%), salt, flavourings, palm fat, hydrolysed vegetable protein (SOY), onion powdert potato starch, acid (citric acid), garlic, soy sauce (SOYBEANS, WHEAT), sunflower oil. Sauce sachet (5%): Tomato sauce [water, spirit vinegar, tomato paste' (18%), sugar, e Qurose syrup,salt, modified corn starch].",N/A
Beef & tomato noodle,King pot noodle,137.0,3.3,5.3,1.4,0.53,18.0,8722700153276,"noodles [wheat flour, palm fat, salt, firming agents (potassium carbonate, sodium carbonate), sauce and vegetables: water, tomatoes (5,3%), maltodextrin, wheat flour, vegetables (1,1%) [peas, onion powder], yeast extract, flavour enhancers (monosodium glutamate, disodium inosinate, disodium guanylate), sugar, flavourings, tomato powder (0,2%), salt, palm fat, hydrolysed vegetable protein (soya), acid (citric acid),     garlic, soy sauce (soybeans, wheat),  sunflower oil, sachet: tomato sauce (1,3%) [water, spirit vinegar, tomato paste (18%), sugar, nglucose syrup, salt, modified corn starch]",N/A
